Municipio,Codigo_DANE,Documento,ID_Proyecto,Nombre_Proyecto,Codigos_MGA,Indicador de Producto(MGA),Productos,Calificacion,Justificacion
Nemocón,25486,SisPT – Plan indicativo - Productos,6-3,Espacios de interlocución / Articulación Asocentro -IES - sector privado,"450200100, 350200701, 390601100, 459901902, 360200400",Espacios de participación promovidos; Eventos realizados para intercambio de experiencias y generación de alianzas entre iniciativas clústeres; Estrategias de apropiación realizadas; Documentos de planeación con seguimiento realizado; Personas colocadas laboralmente,"JUV40 Implementar una estrategia para fortalecer las plataformas juveniles, el Consejo de Juventudes, promover la participación en estas instancias por parte de los jóvenes y realizar encuentros para la Juventud.; CIT 174Realizar alianzas estratégicas con el sector privado, la academia, el sector público, los propietario de los predios, la cooperación internacional para lograr la gestión y desarrollo del Corredor Industrial de Nemocón - PIN.; CTI 189Realizar alianzas estratégicas con el sector privado, la academia, el sector público, la cooperación internacional para el desarrollo de proyectos CTEI.; GT 230Realizar el seguimiento y control a los instrumentos de planificación territorial (EOT, Plan Plurianual de Inversiones, Políticas públicas, entre otros); TB 195Realizar alianzas estratégicas con el sector productivo y formativo del municipio y la región para la vinculación laboral de habitantes",2,"Los productos seleccionados facilitan la articulación y la participación, alineándose con el objetivo del proyecto, aunque no cumplen con todos los requerimientos técnicos."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-4,"Diseñar e implementar mecanismos para la formulación, evaluación y ejecución de proyectos de carácter provincial.","320204400, 330109400",Estudios de preinversión elaborados; Estudios y diseños elaborados,ADS 2 Realizar los estudios y diseños para los proyectos de inversión del sector Ambiente y desarrollo sostenible; CUL 97 Realizar los estudios y diseños para los proyectos de inversión del sector cultura,1,"Los productos seleccionados facilitan la formulación y ejecución de proyectos de inversión, alineándose con el objetivo del proyecto, aunque no cumplen con todos los requerimientos establecidos."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-5,Creación del Banco de buenas prácticas de gestión pública en la región Sabana Centro,459902300,Sistema de Gestión implementado,GT 241Formular e implementar un plan de acción para mejorar los ranking de desempeño del municipio en las diferentes categorías,1,"El producto facilita la mejora del desempeño del municipio, lo que apoya indirectamente el objetivo del proyecto, aunque no cumple con los requerimientos específicos."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-6,Adquisición y puesta en marcha de un sistema de información geográﬁca tanto para los municipios como a nivel provincial,040600100,Sistema de información actualizado,IE 288Implementar una herramienta tecnológica - Geoportal de información del territorio a través de Arcgis,3,El producto cumple con el objetivo del proyecto y con todos los requerimientos técnicos necesarios para su implementación.
Nemocón,25486,SisPT – Plan indicativo - Productos,6-7,Identiﬁcar potenciales alianzas público privadas de inversiones en infraestructura de impacto regional que puedan ser ﬁnanciadas y recuperadas por valorización y/o plusvalía.,"330109400, 220103900, 390601100, 240211800, 320204400",Estudios y diseños elaborados; Estudios y diseños de infraestructura educativa elaborados; Estrategias de apropiación realizadas; Estudios de preinversión realizados; Estudios de preinversión elaborados,"CUL 97 Realizar los estudios y diseños para los proyectos de inversión del sector cultura; EDU 80 Realizar los estudios y diseños para los proyectos de inversión del sector Educación; CTI 189Realizar alianzas estratégicas con el sector privado, la academia, el sector público, la cooperación internacional para el desarrollo de proyectos CTEI.; TTE 202Realizar estudios y diseños para los proyectos de inversión del sector transporte; ADS 2 Realizar los estudios y diseños para los proyectos de inversión del sector Ambiente y desarrollo sostenible",1,"Los productos seleccionados facilitan el cumplimiento del objetivo del proyecto al proporcionar estudios y diseños necesarios, así como estrategias para establecer alianzas, aunque no cumplen completamente con todos los requerimientos específicos."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-8,"Elaboración de estudios técnicos, ﬁnanciera, administrativo y jurídico para la recuperación de las inversiones, vía valorización, por efecto de las inversiones efectuadas que incrementan los valores comerciales de los predios.","330109400, 220103900, 459900600, 240211800, 410307100",Estudios y diseños elaborados; Estudios y diseños de infraestructura educativa elaborados; Estudios de preinversión elaborados; Estudios de preinversión realizados; Estudios de preinversión elaborados,CUL 97 Realizar los estudios y diseños para los proyectos de inversión del sector cultura; EDU 80 Realizar los estudios y diseños para los proyectos de inversión del sector Educación; GT 229Realizar los estudios y diseños para los proyectos de inversión del sector Gobierno Territorial; TTE 202Realizar estudios y diseños para los proyectos de inversión del sector transporte; FAM 29 Realizar los estudios y diseños para los proyectos de inversión del sector de inclusión social y reconciliación,2,"Los productos seleccionados son necesarios para la realización de estudios y diseños que apoyan el objetivo del proyecto, aunque no cumplen completamente con todos los requerimientos establecidos."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-9,"Elaborar los estudios técnicos, ﬁnanciera, administrativos y jurídicos para la implementación del cobro de la plusvalía en los eventos permitidos por la Ley (incremento del valor del predio, por efecto de actos administrativos)","410307100, 240211800, 400302200, 320200600, 220103900",Estudios de preinversión elaborados; Estudios de preinversión realizados; Plan de Gestión Integral de Residuos Solidos implementado; Plantaciones forestales realizadas; Estudios y diseños de infraestructura educativa elaborados,FAM 29 Realizar los estudios y diseños para los proyectos de inversión del sector de inclusión social y reconciliación; TTE 202Realizar estudios y diseños para los proyectos de inversión del sector transporte; VCT 126Implementar programas de sensibilización de selección en la fuente de residuos sólidos y de implementación de rutas selectivas.; ADS 11 Formular e implementar una estrategia para realizar la restauración y/o reforestación de las áreas afectadas por los fenómenos del niño/niña en el Municipio de Nemocón.; EDU 80 Realizar los estudios y diseños para los proyectos de inversión del sector Educación,2,"Los productos seleccionados son relevantes para la elaboración de estudios y diseños que apoyan la implementación del cobro de plusvalía, cumpliendo parcialmente con los objetivos y requerimientos del proyecto."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-10,"Realización y ejecución de un plan de capacitaciones a nivel municipal dentro del concepto de economías de escala para el fortalecimiento de la capacidad administrativa y técnica de las diferentes secretarias municipales (secretarías de hacienda – dirección de control interno) ejecutado, liderado por la asociación de municipios.","459903000, 350200701, 390601100",Personas capacitadas; Eventos realizados para intercambio de experiencias y generación de alianzas entre iniciativas clústeres; Estrategias de apropiación realizadas,"GT 250Formular e implementar programas de educación no formal para fortalecer las capacidades de los funcionarios públicos, líderes comunitarios, Juntas de Acción Comunal (entre otros).; CIT 174Realizar alianzas estratégicas con el sector privado, la academia, el sector público, los propietario de los predios, la cooperación internacional para lograr la gestión y desarrollo del Corredor Industrial de Nemocón - PIN.; CTI 189Realizar alianzas estratégicas con el sector privado, la academia, el sector público, la cooperación internacional para el desarrollo de proyectos CTEI.",2,"El producto 'Personas capacitadas' cumple parcialmente con el objetivo de capacitación de funcionarios públicos, mientras que los otros productos facilitan el cumplimiento del objetivo, pero no lo cumplen directamente."
Nemocón,25486,SisPT – Plan indicativo - Productos,6-11,"Diseño, desarrollo e implementación de mecanismos de rendición de cuentas e información administrativa y ﬁnanciera abierta a nivel provincial.",459902500,Sistemas de información implementados,"GT 238Poner en operación y descentralizar un programa integral de atención, orientación y rendición de cuentas al ciudadano: Alcaldía Más Cerca de Ti",1,"El producto facilita la rendición de cuentas al ciudadano, pero no cumple con todos los requerimientos del proyecto."
Sopó,25758,SisPT – Plan indicativo - Productos,1-1,Estudio de crecimiento de la huella urbana de los municipios de la provincia.,"320206200, 220208000, 320100300",Documentos de estudios e investigación en educación superior realizados; Negocios verdes consolidados,"Realizar un estudio que permita determinar las necesidades de educación superior del municipio, con el fin de identificar y diseñar el modelo educativo requerido para atender la demanda de los soposeños; Brindar asesoría técnica para lograr la consolidación y seguimiento de 15 negocios verdes con los pequeños productores, emprendedores, pequeñas y medianas empresas del municipio, gestionando el apoyo de la Ventanilla de Negocios Verdes de la CAR y/o de la Oficina de Negocios Verdes del MADS",1,"Los productos seleccionados facilitan el cumplimiento del objetivo del proyecto al proporcionar información relevante sobre la educación y el uso del suelo, aunque no cumplen con todos los requerimientos técnicos específicos."
